iteration,numPointsCluster1,numPointsCluster2
564,50,50
566,50,50
568,50,50
570,50,50
572,50,50
574,50,50
576,50,50
578,50,50
580,50,50
582,50,50
584,50,50
586,50,50
588,50,50
590,50,50
592,50,50
594,50,50
596,50,50
598,50,50
600,50,50
602,50,50
604,50,50
606,50,50
608,50,50
610,50,50
612,50,50
614,50,50
616,50,50
618,50,50
620,50,50
622,50,50
624,50,50
626,50,50
628,50,50
630,50,50
632,50,50
634,50,50
636,50,50
638,50,50
640,50,50
642,50,50
644,50,50
646,50,50
648,50,50
650,50,50
652,50,50
654,50,50
656,50,50
658,50,50
660,50,50
662,50,50
664,50,50
666,50,50
668,50,50
670,50,50
672,50,50
674,50,50
676,50,50
678,50,50
680,50,50
682,50,50
684,50,50
686,50,50
688,50,50
690,50,50
692,50,50
694,50,50
696,50,50
698,50,50
700,50,50
702,50,50
704,50,50
706,50,50
708,50,50
710,50,50
712,50,50
714,50,50
716,50,50
718,50,50
720,50,50
722,50,50
724,50,50
726,50,50
728,50,50
730,50,50
732,50,50
734,50,50
736,50,50
738,50,50
740,50,50
742,50,50
744,50,50
746,50,50
748,50,50
750,50,50
752,50,50
754,50,50
756,50,50
758,50,50
760,50,50
762,50,50
764,50,50
766,50,50
768,50,50
770,50,50
772,50,50
774,50,50
776,50,50
778,50,50
780,50,50
782,50,50
784,50,50
786,50,50
788,50,50
790,50,50
792,50,50
794,50,50
796,50,50
798,50,50
800,50,50
802,50,50
804,50,50
806,50,50
808,50,50
810,50,50
812,50,50
814,50,50
816,50,50
818,50,50
820,50,50
822,50,50
824,50,50
826,50,50
828,50,50
830,50,50
832,50,50
834,50,50
836,50,50
838,50,50
840,50,50
842,50,50
844,50,50
846,50,50
848,50,50
850,50,50
852,50,50
854,50,50
856,50,50
858,50,50
860,50,50
862,50,50
864,50,50
866,50,50
868,50,50
870,50,50
872,50,50
874,50,50
876,50,50
878,50,50
880,50,50
882,50,50
884,50,50
886,50,50
888,50,50
890,50,50
892,50,50
894,50,50
896,50,50
898,50,50
900,50,50
902,50,50
904,50,50
906,50,50
908,50,50
910,50,50
912,50,50
914,50,50
916,50,50
918,50,50
920,50,50
922,50,50
924,50,50
926,50,50
928,50,50
930,50,50
932,50,50
934,50,50
936,50,50
938,50,50
940,50,50
942,50,50
944,50,50
946,50,50
948,50,50
950,50,50
952,50,50
954,50,50
956,50,50
958,50,50
960,50,50
962,50,50
964,50,50
966,50,50
968,50,50
970,50,50
972,50,50
974,50,50
976,50,50
978,50,50
980,50,50
982,50,50
984,50,50
986,50,50
988,50,50
990,50,50
992,50,50
994,50,50
996,50,50
998,50,50
1000,50,50
1002,50,50
1004,50,50
1006,50,50
1008,50,50
1010,50,50
1012,50,50
1014,50,50
1016,50,50
1018,50,50
1020,50,50
1022,50,50
1024,50,50
1026,50,50
1028,50,50
1030,50,50
1032,50,50
1034,50,50
1036,50,50
1038,50,50
1040,50,50
1042,50,50
1044,50,50
1046,50,50
1048,50,50
1050,50,50
1052,50,50
1054,50,50
1056,50,50
1058,50,50
1060,50,50
1062,50,50
1064,50,50
1066,50,50
1068,50,50
1070,50,50
1072,50,50
1074,50,50
1076,50,50
1078,50,50
1080,50,50
1082,50,50
1084,50,50
1086,50,50
1088,50,50
1090,50,50
1092,50,50
1094,50,50
1096,50,50
1098,50,50
1100,50,50
1102,50,50
1104,50,50
1106,50,50
1108,50,50
1110,50,50
1112,50,50
1114,50,50
1116,50,50
1118,50,50
1120,50,50
1122,50,50
1124,50,50
1126,50,50
1128,50,50
1130,50,50
1132,50,50
1134,50,50
1136,50,50
1138,50,50
1140,50,50
1142,50,50
1144,50,50
1146,50,50
1148,50,50
1150,50,50
1152,50,50
1154,50,50
1156,50,50
1158,50,50
1160,50,50
1162,50,50
1164,50,50
1166,50,50
1168,50,50
1170,50,50
1172,50,50
1174,50,50
1176,50,50
1178,50,50
1180,50,50
1182,50,50
1184,50,50
1186,50,50
1188,50,50
1190,50,50
1192,50,50
1194,50,50
1196,50,50
1198,50,50
1200,50,50
1202,50,50
1204,50,50
1206,50,50
1208,50,50
1210,50,50
1212,50,50
1214,50,50
1216,50,50
1218,50,50
1220,50,50
1222,50,50
1224,50,50
1226,50,50
1228,50,50
1230,50,50
1232,50,50
1234,50,50
1236,50,50
1238,50,50
1240,50,50
1242,50,50
1244,50,50
1246,50,50
1248,50,50
1250,50,50
1252,50,50
1254,50,50
1256,50,50
1258,50,50
1260,50,50
1262,50,50
1264,50,50
1266,50,50
1268,50,50
1270,50,50
1272,50,50
1274,50,50
1276,50,50
1278,50,50
1280,50,50
1282,50,50
1284,50,50
1286,50,50
1288,50,50
1290,50,50
1292,50,50
1294,50,50
1296,50,50
1298,50,50
1300,50,50
1302,50,50
1304,50,50
1306,50,50
1308,50,50
1310,50,50
1312,50,50
1314,50,50
1316,50,50
1318,50,50
1320,50,50
1322,50,50
1324,50,50
1326,50,50
1328,50,50
1330,50,50
1332,50,50
1334,50,50
1336,50,50
1338,50,50
1340,50,50
1342,50,50
1344,50,50
1346,50,50
1348,50,50
1350,50,50
1352,50,50
1354,50,50
1356,50,50
1358,50,50
1360,50,50
1362,50,50
1364,50,50
1366,50,50
1368,50,50
1370,50,50
1372,50,50
1374,50,50
1376,50,50
1378,50,50
1380,50,50
1382,50,50
1384,50,50
1386,50,50
1388,50,50
1390,50,50
1392,50,50
1394,50,50
1396,50,50
1398,50,50
1400,50,50
1402,50,50
1404,50,50
1406,50,50
1408,50,50
1410,50,50
1412,50,50
1414,50,50
1416,50,50
1418,50,50
1420,50,50
1422,50,50
1424,50,50
1426,50,50
1428,50,50
1430,50,50
1432,50,50
1434,50,50
1436,50,50
1438,50,50
1440,50,50
1442,50,50
1444,50,50
1446,50,50
1448,50,50
1450,50,50
1452,50,50
1454,50,50
1456,50,50
1458,50,50
1460,50,50
1462,50,50
1464,50,50
1466,50,50
1468,50,50
1470,50,50
1472,50,50
1474,50,50
1476,50,50
1478,50,50
1480,50,50
1482,50,50
1484,50,50
1486,50,50
1488,50,50
1490,50,50
1492,50,50
1494,50,50
1496,50,50
1498,50,50
1500,50,50
1502,50,50
1504,50,50
1506,50,50
1508,50,50
1510,50,50
1512,50,50
1514,50,50
1516,50,50
1518,50,50
1520,50,50
1522,50,50
1524,50,50
1526,50,50
1528,50,50
1530,50,50
1532,50,50
1534,50,50
1536,50,50
1538,50,50
1540,50,50
1542,50,50
1544,50,50
1546,50,50
1548,50,50
