0.6192155111578087,0.0,1.395,1.0
0.0,0.0,1.1625,1.0
0.12146070720982668,0.0,0.93,1.0
0.0,0.0,0.78,1.0
0.39143408488094644,0.0,0.65,1.0
0.16214696835443346,0.5007288530837847,1.395,1.0
0.0,0.4935304223636966,1.1625,1.0
0.0,0.49781822551340804,0.93,1.0
0.0,0.4927425181339617,0.78,1.0
0.0,0.5113014340754707,0.65,1.0
0.0,0.9940512160384661,1.395,1.0
0.3678769603904388,0.9901891562967382,1.1625,1.0
0.696090526737344,0.9836944788453575,0.93,1.0
0.6085321776345805,0.9678399749460007,0.78,1.0
0.8271300333564573,1.0124416869821329,0.65,1.0
0.23297490832274084,1.414652260159037,1.395,1.0
0.0,1.4542537928716566,1.1625,1.0
0.0,1.3779478084086982,0.93,1.0
0.22012282394866947,1.442178455625376,0.78,1.0
0.221861413756824,1.4834907625089402,0.65,1.0
0.09469523020306972,1.9692823134861681,1.395,1.0
0.0,1.9813981108298342,1.1625,1.0
0.0,1.876652202839929,0.93,1.0
0.0,1.9918336722835535,0.78,1.0
0.00993152826964085,1.8988577054527538,0.65,1.0
0.5165563681821753,2.446059447420798,1.395,1.0
0.02635900610957689,2.4708933674234745,1.1625,1.0
0.34807668392242663,2.3992916158776363,0.93,1.0
0.8311227051539429,2.5612757040642657,0.78,1.0
0.04213911489989799,2.484116581875509,0.65,1.0
0.14226356092747555,3.0265761471746946,1.395,1.0
0.0,2.926334560799484,1.1625,1.0
0.6126257330919408,3.09349445454473,0.93,1.0
0.450239564229719,3.04921184733725,0.78,1.0
0.0,2.949413385227581,0.65,1.0
0.15100002466945403,3.435646292915953,1.395,1.0
0.39871528656921956,3.4890755933615893,1.1625,1.0
0.0,3.504860270135178,0.93,1.0
0.2857208234235756,3.3637306836866774,0.78,1.0
0.0,3.6151787012514593,0.65,1.0
0.0,3.927606329237129,1.395,1.0
0.18444633187872544,4.154757144096672,1.1625,1.0
0.4943644199677805,4.013401620127327,0.93,1.0
0.6431475681903023,4.15416581144073,0.78,1.0
0.33111307691029457,3.73838530172522,0.65,1.0
0.12601180822312946,4.22409140159817,1.395,1.0
0.0,4.502139313275335,1.1625,1.0
0.262236162161275,4.610706518047898,0.93,1.0
0.48686347437821487,4.58879057824253,0.78,1.0
0.7114823970173892,4.430889632808259,0.65,1.0
0.0,4.979499341091869,1.395,1.0
0.6443272854449108,4.952974429759538,1.1625,1.0
0.0,5.154584909601532,0.93,1.0
0.25380809527119236,4.990901826895494,0.78,1.0
0.0,4.872494367041116,0.65,1.0
0.0,5.417421616897627,1.395,1.0
0.43464052987704105,5.423224683392912,1.1625,1.0
0.0,5.406828270032055,0.93,1.0
0.44024409839414413,5.2842988566306515,0.78,1.0
0.0,5.643768231969177,0.65,1.0
0.0,5.923288556281106,1.395,1.0
0.30020057018703283,5.893150926586167,1.1625,1.0
0.23035860809555767,5.998534912002654,0.93,1.0
1.0661434573427981,5.638226209323342,0.78,1.0
0.31554491266882007,6.090302522049618,0.65,1.0
0.31570998142401147,6.457154644951145,1.395,1.0
0.8067023722391182,6.512952626936573,1.1625,1.0
0.0,6.680617727808065,0.93,1.0
0.1316360488698214,6.252915994297604,0.78,1.0
0.625428899994934,6.40739538492527,0.65,1.0
0.0,6.984417767873785,1.395,1.0
0.9263286093498504,6.995267800831611,1.1625,1.0
0.0,6.907689322802996,0.93,1.0
0.9359114766400328,6.76642858930922,0.78,1.0
0.00021986163958231386,7.219841568098284,0.65,1.0
0.5513089705427761,7.692484789174606,1.395,1.0
0.0,7.484999156931267,1.1625,1.0
0.0,7.284514032800652,0.93,1.0
0.4557603712282135,7.336024113011139,0.78,1.0
0.417574749460638,7.6802523772658695,0.65,1.0
0.026910183312494868,7.806788114366146,1.395,1.0
0.20718563837202847,7.935051802243065,1.1625,1.0
0.0,7.876734830193116,0.93,1.0
0.0,8.10014659189076,0.78,1.0
0.0,8.55886977113342,0.65,1.0
0.3568265675292665,8.49194891360096,1.395,1.0
0.0,8.421709797874584,1.1625,1.0
0.3910927512085076,8.39221709253088,0.93,1.0
0.28657368355493107,8.304922077847836,0.78,1.0
0.0,9.18062910259954,0.65,1.0
0.5238869405607149,8.882184263535223,1.395,1.0
0.0,8.970786438953667,1.1625,1.0
0.0,8.977513371202454,0.93,1.0
0.0,8.593763042062776,0.78,1.0
0.0,8.96822812543774,0.65,1.0
0.0,9.687099206139708,1.395,1.0
0.0,9.456615986449474,1.1625,1.0
0.0,9.715825635428473,0.93,1.0
0.20648812033694072,8.985287922534646,0.78,1.0
0.0,8.824160152619363,0.65,1.0
0.0,10.147483929998916,1.395,1.0
0.0,10.38648503133362,1.1625,1.0
0.09802128398055321,10.06915047280413,0.93,1.0
0.09611477355597076,10.230212894255658,0.78,1.0
0.7154770197687095,10.027921215013475,0.65,1.0
0.0,10.611780325460233,1.395,1.0
0.0,10.359979393366693,1.1625,1.0
0.6281504789700016,10.023523151506064,0.93,1.0
0.10691553484740324,10.62147103084428,0.78,1.0
0.21769689435274983,10.951081789239382,0.65,1.0
0.0,10.63050176272321,1.395,1.0
0.0,11.038293941019825,1.1625,1.0
0.3090531301103736,11.304604129964703,0.93,1.0
0.3486832801825118,10.711707367201262,0.78,1.0
0.8197132749654938,10.752319786418253,0.65,1.0
0.0,11.864101171909011,1.395,1.0
0.0,11.432007925042885,1.1625,1.0
0.0,11.822415247965736,0.93,1.0
0.11170585898172304,11.247040584259198,0.78,1.0
0.0,11.808209981490927,0.65,1.0
0.380126077310285,12.023007886135405,1.395,1.0
0.0,12.32896186339213,1.1625,1.0
0.0,12.03661829297308,0.93,1.0
0.4261088803136213,11.726196402564627,0.78,1.0
0.645138107673623,11.86307344404831,0.65,1.0
0.4119150362015844,12.678801957977253,1.395,1.0
0.0,12.852120897472084,1.1625,1.0
0.2278992292676494,12.503522296559105,0.93,1.0
1.407936741546775,12.148808551734772,0.78,1.0
0.4830315198763583,11.731119283506874,0.65,1.0
0.6291755828432902,12.74228823608413,1.395,1.0
0.5470378412222177,12.956670269602842,1.1625,1.0
0.0,13.886850407922765,0.93,1.0
0.08298917341696177,13.24849415579396,0.78,1.0
0.0,13.4637003917713,0.65,1.0
0.0,14.322246411271719,1.395,1.0
0.0,13.50428328297922,1.1625,1.0
0.0,13.879590631737424,0.93,1.0
0.0,13.462099394122058,0.78,1.0
0.24019460325461836,14.122863103836295,0.65,1.0
0.0,14.062335447093412,1.395,1.0
0.1682446859514873,14.185372823103815,1.1625,1.0
0.0,13.697927183983749,0.93,1.0
0.0,14.234443644464957,0.78,1.0
0.0,14.59582426951385,0.65,1.0
0.0,14.517254522995627,1.395,1.0
0.2832889033828742,15.452461829429128,1.1625,1.0
0.2691437980566979,14.691628659428392,0.93,1.0
0.0,14.330827869969744,0.78,1.0
0.30014505509585165,14.883652261999941,0.65,1.0
0.0,14.822191308142628,1.395,1.0
0.2873688535384437,14.90933923163138,1.1625,1.0
0.0,15.554173300815254,0.93,1.0
0.0,14.38832034775138,0.78,1.0
0.0,14.854215072439654,0.65,1.0
0.15753605545695196,15.713450227040076,1.395,1.0
0.04649708816425234,15.51413318838373,1.1625,1.0
0.006491487159779629,16.012128460019003,0.93,1.0
0.0,16.25405386981996,0.78,1.0
0.0,15.532366854674565,0.65,1.0
0.3287010781674538,16.168402828502785,1.395,1.0
0.6412203581539199,15.684746435972956,1.1625,1.0
0.0,16.292799992199242,0.93,1.0
0.0,16.21871806755316,0.78,1.0
0.8418018739841482,15.77439030933102,0.65,1.0
0.0,16.42557866034617,1.395,1.0
0.17916370028969325,16.324658943756223,1.1625,1.0
0.02695643909473461,16.392656634330713,0.93,1.0
0.7245109633122959,16.025720138464415,0.78,1.0
0.3262903230047431,16.018005202019417,0.65,1.0
0.0,16.62745513822833,1.395,1.0
0.47022119765977566,17.369733947536844,1.1625,1.0
0.24452601440272856,17.55487926201036,0.93,1.0
0.19040307466591808,17.81407188552585,0.78,1.0
1.7944062001825507,16.846687830522303,0.65,1.0
0.4225168927207491,17.68951039631421,1.395,1.0
0.0,16.940735970867816,1.1625,1.0
0.0,18.24438404401393,0.93,1.0
0.19356795313369726,18.136745114888054,0.78,1.0
0.0,16.921885950599247,0.65,1.0
0.5146356082878052,18.12694151775417,1.395,1.0
0.3596964947165022,18.74930894237624,1.1625,1.0
0.03903695365757809,19.16932439133807,0.93,1.0
0.06507090217067091,18.16155614617355,0.78,1.0
0.0,18.546081417281474,0.65,1.0
0.0,18.55375006954966,1.395,1.0
0.0,19.08597808167852,1.1625,1.0
0.07980435192914415,18.71131528971051,0.93,1.0
1.1180615701726422,18.592422958055636,0.78,1.0
0.0,18.33653727906603,0.65,1.0
0.0,19.028943717480832,1.395,1.0
0.5554450161577259,19.8973960994232,1.1625,1.0
0.0,18.862995454307676,0.93,1.0
0.06970063278021821,19.06960513043384,0.78,1.0
0.5305596226969456,18.676851193779438,0.65,1.0
0.0,19.542488210985965,1.395,1.0
0.0,18.908241336313214,1.1625,1.0
0.0,20.416210536356722,0.93,1.0
0.28773336896747603,19.1848065310787,0.78,1.0
0.0,18.895244453428152,0.65,1.0
0.772162524457407,19.447086108972066,1.395,1.0
0.16024627650670234,19.310995940554545,1.1625,1.0
0.2165130018585547,19.04922182591528,0.93,1.0
1.216031393428573,19.814163760637594,0.78,1.0
0.31544974006416604,20.458191788531156,0.65,1.0
0.7808977033218414,21.59614760413865,1.395,1.0
0.0,21.389805357017355,1.1625,1.0
0.0,20.619122599986152,0.93,1.0
0.0,20.50264823047414,0.78,1.0
0.0,20.430599262906366,0.65,1.0
0.0,19.303923888612005,1.395,1.0
0.0,21.156245262589074,1.1625,1.0
0.0,21.039563147585756,0.93,1.0
0.0,20.703003349083346,0.78,1.0
0.0,20.94409597719189,0.65,1.0
1.0383699799496846,21.479270617844644,1.395,1.0
0.024218855850354888,21.199655504404316,1.1625,1.0
0.6436268676259146,21.24385694303947,0.93,1.0
0.0,20.497987238429133,0.78,1.0
0.0,20.57267409955886,0.65,1.0
0.0,23.324757480114855,1.395,1.0
