0.0,0.0,1.395,1.0
0.0,0.0,1.1625,1.0
0.0,0.0,0.93,1.0
0.0,0.0,0.78,1.0
0.0,0.0,0.65,1.0
0.0,0.5,1.395,1.0
0.0,0.5,1.1625,1.0
0.0,0.5,0.93,1.0
0.0,0.5,0.78,1.0
0.0,0.5,0.65,1.0
0.0,1.0,1.395,1.0
0.0,1.0,1.1625,1.0
0.0,1.0,0.93,1.0
0.0,1.0,0.78,1.0
0.0,1.0,0.65,1.0
0.0,1.5,1.395,1.0
0.0,1.5,1.1625,1.0
0.0,1.5,0.93,1.0
0.0,1.5,0.78,1.0
0.0,1.5,0.65,1.0
0.0,2.0,1.395,1.0
0.0,2.0,1.1625,1.0
0.0,2.0,0.93,1.0
0.0,2.0,0.78,1.0
0.0,2.0,0.65,1.0
0.0,2.5,1.395,1.0
0.0,2.5,1.1625,1.0
0.0,2.5,0.93,1.0
0.0,2.5,0.78,1.0
0.0,2.5,0.65,1.0
0.0,3.0,1.395,1.0
0.0,3.0,1.1625,1.0
0.0,3.0,0.93,1.0
0.0,3.0,0.78,1.0
0.0,3.0,0.65,1.0
0.0,3.5,1.395,1.0
0.0,3.5,1.1625,1.0
0.0,3.5,0.93,1.0
0.0,3.5,0.78,1.0
0.0,3.5,0.65,1.0
0.0,4.0,1.395,1.0
0.0,4.0,1.1625,1.0
0.0,4.0,0.93,1.0
0.0,4.0,0.78,1.0
0.0,4.0,0.65,1.0
0.0,4.5,1.395,1.0
0.0,4.5,1.1625,1.0
0.0,4.5,0.93,1.0
0.0,4.5,0.78,1.0
0.0,4.5,0.65,1.0
0.0,5.0,1.395,1.0
0.0,5.0,1.1625,1.0
0.0,5.0,0.93,1.0
0.0,5.0,0.78,1.0
0.0,5.0,0.65,1.0
0.0,5.5,1.395,1.0
0.0,5.5,1.1625,1.0
0.0,5.5,0.93,1.0
0.0,5.5,0.78,1.0
0.0,5.5,0.65,1.0
0.0,6.0,1.395,1.0
0.0,6.0,1.1625,1.0
0.0,6.0,0.93,1.0
0.0,6.0,0.78,1.0
0.0,6.0,0.65,1.0
0.0,6.5,1.395,1.0
0.0,6.5,1.1625,1.0
0.0,6.5,0.93,1.0
0.0,6.5,0.78,1.0
0.0,6.5,0.65,1.0
0.0,7.0,1.395,1.0
0.0,7.0,1.1625,1.0
0.0,7.0,0.93,1.0
0.0,7.0,0.78,1.0
